starttime,detector_id,speed
2018-05-05 00:50:00-07,101187,65.6
2018-05-05 00:55:00-07,100890,56.6
2018-05-05 00:55:00-07,100891,58.55
2018-05-05 00:55:00-07,100892,64.2
2018-05-05 00:55:00-07,100893,63
2018-05-05 00:55:00-07,100894,61
2018-05-05 00:55:00-07,100895,47.56
2018-05-05 00:55:00-07,100897,37.36
2018-05-05 00:55:00-07,100898,59.38
2018-05-05 00:55:00-07,100899,64.67
2018-05-05 00:55:00-07,100900,53.29
2018-05-05 00:55:00-07,100901,61.48
2018-05-05 00:55:00-07,100902,64.42
2018-05-05 00:55:00-07,100903,50.69
2018-05-05 00:55:00-07,101137,55.81
2018-05-05 00:55:00-07,101138,56.47
2018-05-05 00:55:00-07,101139,62.07
2018-05-05 00:55:00-07,101140,60
2018-05-05 00:55:00-07,101141,58.52
2018-05-05 00:55:00-07,101142,62.71
2018-05-05 00:55:00-07,101143,59.5
2018-05-05 00:55:00-07,101144,59.84
2018-05-05 00:55:00-07,101145,60.06
2018-05-05 00:55:00-07,101150,59.19
2018-05-05 00:55:00-07,101151,63.5
2018-05-05 00:55:00-07,101152,65.71
2018-05-05 00:55:00-07,101153,63.36
2018-05-05 00:55:00-07,101154,63.25
2018-05-05 00:55:00-07,101155,69.17
2018-05-05 00:55:00-07,101156,59
2018-05-05 00:55:00-07,101157,61.33
2018-05-05 00:55:00-07,101158,61.64
2018-05-05 00:55:00-07,101160,65.43
2018-05-05 00:55:00-07,101161,65.25
2018-05-05 00:55:00-07,101162,55.5
2018-05-05 00:55:00-07,101163,59.67
2018-05-05 00:55:00-07,101164,64.5
2018-05-05 00:55:00-07,101165,57.8
2018-05-05 00:55:00-07,101166,64.25
2018-05-05 00:55:00-07,101167,69
2018-05-05 00:55:00-07,101168,65.63
2018-05-05 00:55:00-07,101169,67.08
2018-05-05 00:55:00-07,101170,68.5
2018-05-05 00:55:00-07,101171,60.5
2018-05-05 00:55:00-07,101172,62.08
2018-05-05 00:55:00-07,101173,66.17
2018-05-05 00:55:00-07,101174,63
2018-05-05 00:55:00-07,101175,65.79
2018-05-05 00:55:00-07,101176,73.4
2018-05-05 00:55:00-07,101177,64.88
2018-05-05 00:55:00-07,101178,71.06
2018-05-05 00:55:00-07,101179,71.5
2018-05-05 00:55:00-07,101180,62.73
2018-05-05 00:55:00-07,101181,63.25
2018-05-05 00:55:00-07,101182,69.4
2018-05-05 00:55:00-07,101183,67.2
2018-05-05 00:55:00-07,101184,64
2018-05-05 00:55:00-07,101185,68
2018-05-05 00:55:00-07,101186,59.78
2018-05-05 00:55:00-07,101187,
2018-05-05 01:00:00-07,100890,41.17
2018-05-05 01:00:00-07,100891,56.4
2018-05-05 01:00:00-07,100892,66.42
2018-05-05 01:00:00-07,100893,65.5
2018-05-05 01:00:00-07,100895,47.59
2018-05-05 01:00:00-07,100897,60.04
2018-05-05 01:00:00-07,100898,62.03
2018-05-05 01:00:00-07,100899,65
2018-05-05 01:00:00-07,100900,63.73
2018-05-05 01:00:00-07,100901,62.74
2018-05-05 01:00:00-07,100902,65.93
2018-05-05 01:00:00-07,100903,53.72
2018-05-05 01:00:00-07,101137,55.14
2018-05-05 01:00:00-07,101138,57.38
2018-05-05 01:00:00-07,101139,60.31
2018-05-05 01:00:00-07,101140,56.42
2018-05-05 01:00:00-07,101141,59.87
2018-05-05 01:00:00-07,101142,65
2018-05-05 01:00:00-07,101143,59.64
2018-05-05 01:00:00-07,101144,62.82
2018-05-05 01:00:00-07,101145,66.19
2018-05-05 01:00:00-07,101150,59.8
2018-05-05 01:00:00-07,101151,64.65
2018-05-05 01:00:00-07,101152,68.26
2018-05-05 01:00:00-07,101153,60.32
2018-05-05 01:00:00-07,101154,64.89
2018-05-05 01:00:00-07,101155,67.06
2018-05-05 01:00:00-07,101156,60.17
2018-05-05 01:00:00-07,101157,61.77
2018-05-05 01:00:00-07,101158,64.5
2018-05-05 01:00:00-07,101160,69.79
2018-05-05 01:00:00-07,101161,72
2018-05-05 01:00:00-07,101162,54.5
2018-05-05 01:00:00-07,101163,61
2018-05-05 01:00:00-07,101164,80
2018-05-05 01:00:00-07,101165,64.67
2018-05-05 01:00:00-07,101166,61.72
2018-05-05 01:00:00-07,101167,69
2018-05-05 01:00:00-07,101168,66.63
2018-05-05 01:00:00-07,101169,63.97
2018-05-05 01:00:00-07,101170,72.6
2018-05-05 01:00:00-07,101171,58.82
2018-05-05 01:00:00-07,101172,63.29
2018-05-05 01:00:00-07,101173,74.14
2018-05-05 01:00:00-07,101174,63.63
2018-05-05 01:00:00-07,101175,66.53
2018-05-05 01:00:00-07,101176,76.2
2018-05-05 01:00:00-07,101177,74
2018-05-05 01:00:00-07,101178,68.67
2018-05-05 01:00:00-07,101179,
2018-05-05 01:00:00-07,101180,65
2018-05-05 01:00:00-07,101181,62.5
2018-05-05 01:00:00-07,101182,
2018-05-05 01:00:00-07,101183,60.86
2018-05-05 01:00:00-07,101184,68.71
2018-05-05 01:00:00-07,101185,70
2018-05-05 01:00:00-07,101186,63.83
2018-05-05 01:00:00-07,101187,64
2018-05-05 01:05:00-07,100890,36.43
2018-05-05 01:05:00-07,100891,56.82
2018-05-05 01:05:00-07,100892,67.68
2018-05-05 01:05:00-07,100893,62.85
2018-05-05 01:05:00-07,100895,48.46
2018-05-05 01:05:00-07,100897,52.87
2018-05-05 01:05:00-07,100898,62.6
2018-05-05 01:05:00-07,100899,66.3
2018-05-05 01:05:00-07,100900,61.6
2018-05-05 01:05:00-07,100901,62.32
2018-05-05 01:05:00-07,100902,65.64
2018-05-05 01:05:00-07,100903,
2018-05-05 01:05:00-07,101137,55.74
2018-05-05 01:05:00-07,101138,60.44
2018-05-05 01:05:00-07,101139,61.4
2018-05-05 01:05:00-07,101140,60.7
2018-05-05 01:05:00-07,101141,61.53
2018-05-05 01:05:00-07,101142,65.17
2018-05-05 01:05:00-07,101143,59.52
2018-05-05 01:05:00-07,101144,62.08
2018-05-05 01:05:00-07,101145,61.92
2018-05-05 01:05:00-07,101150,61.83
2018-05-05 01:05:00-07,101151,65.79
2018-05-05 01:05:00-07,101152,67.7
2018-05-05 01:05:00-07,101153,63.08
2018-05-05 01:05:00-07,101154,65.41
2018-05-05 01:05:00-07,101155,67.45
2018-05-05 01:05:00-07,101156,61.8
2018-05-05 01:05:00-07,101157,61.66
2018-05-05 01:05:00-07,101158,65.5
2018-05-05 01:05:00-07,101160,67
2018-05-05 01:05:00-07,101161,71
2018-05-05 01:05:00-07,101162,53.67
2018-05-05 01:05:00-07,101163,63
2018-05-05 01:05:00-07,101164,68.5
2018-05-05 01:05:00-07,101165,65.5
2018-05-05 01:05:00-07,101166,61.89
2018-05-05 01:05:00-07,101167,68.5
2018-05-05 01:05:00-07,101168,63.4
2018-05-05 01:05:00-07,101169,66.83
2018-05-05 01:05:00-07,101170,75.56
2018-05-05 01:05:00-07,101171,61.92
2018-05-05 01:05:00-07,101172,63.68
2018-05-05 01:05:00-07,101173,64
2018-05-05 01:05:00-07,101174,64.4
2018-05-05 01:05:00-07,101175,66.45
2018-05-05 01:05:00-07,101176,69
2018-05-05 01:05:00-07,101177,64.67
2018-05-05 01:05:00-07,101178,67
2018-05-05 01:05:00-07,101179,
2018-05-05 01:05:00-07,101180,63.46
2018-05-05 01:05:00-07,101181,65.71
2018-05-05 01:05:00-07,101182,67
2018-05-05 01:05:00-07,101183,65.67
2018-05-05 01:05:00-07,101184,66.14
2018-05-05 01:05:00-07,101185,71
2018-05-05 01:05:00-07,101186,58.33
2018-05-05 01:05:00-07,101187,73
2018-05-05 01:10:00-07,100891,55.88
2018-05-05 01:10:00-07,100892,63
2018-05-05 01:10:00-07,100893,61.52
2018-05-05 01:10:00-07,100895,46.73
2018-05-05 01:10:00-07,100897,60.35
2018-05-05 01:10:00-07,100898,59.03
2018-05-05 01:10:00-07,100899,64.64
2018-05-05 01:10:00-07,100900,62.88
2018-05-05 01:10:00-07,100901,61
2018-05-05 01:10:00-07,100902,64.53
2018-05-05 01:10:00-07,100903,53.39
2018-05-05 01:10:00-07,101137,56.42
2018-05-05 01:10:00-07,101138,56.31
2018-05-05 01:10:00-07,101139,60.95
2018-05-05 01:10:00-07,101140,58.13
2018-05-05 01:10:00-07,101141,60.2
2018-05-05 01:10:00-07,101142,64.59
2018-05-05 01:10:00-07,101143,59.93
2018-05-05 01:10:00-07,101144,59.88
2018-05-05 01:10:00-07,101145,61.1
2018-05-05 01:10:00-07,101150,60.54
2018-05-05 01:10:00-07,101151,62.05
2018-05-05 01:10:00-07,101152,67.21
2018-05-05 01:10:00-07,101153,62.5
2018-05-05 01:10:00-07,101154,62.97
2018-05-05 01:10:00-07,101155,67.05
2018-05-05 01:10:00-07,101156,59.96
2018-05-05 01:10:00-07,101157,60.57
2018-05-05 01:10:00-07,101158,65.13
2018-05-05 01:10:00-07,101160,68
2018-05-05 01:10:00-07,101161,65.43
2018-05-05 01:10:00-07,101162,49
2018-05-05 01:10:00-07,101163,60.22
2018-05-05 01:10:00-07,101164,63.33
2018-05-05 01:10:00-07,101165,62.62
2018-05-05 01:10:00-07,101166,64.61
2018-05-05 01:10:00-07,101167,66.56
2018-05-05 01:10:00-07,101168,65.87
2018-05-05 01:10:00-07,101169,69.78
2018-05-05 01:10:00-07,101170,73
2018-05-05 01:10:00-07,101171,63.81
2018-05-05 01:10:00-07,101172,64.89
2018-05-05 01:10:00-07,101173,69.33
2018-05-05 01:10:00-07,101174,69.18
2018-05-05 01:10:00-07,101175,64.25
2018-05-05 01:10:00-07,101176,67.5
2018-05-05 01:10:00-07,101177,64.13
2018-05-05 01:10:00-07,101178,65.18
2018-05-05 01:10:00-07,101179,69.75
2018-05-05 01:10:00-07,101180,68.17
2018-05-05 01:10:00-07,101181,63.25
2018-05-05 01:10:00-07,101182,67.25
2018-05-05 01:10:00-07,101183,70.5
2018-05-05 01:10:00-07,101184,64.57
2018-05-05 01:10:00-07,101185,68
2018-05-05 01:10:00-07,101186,60.92
2018-05-05 01:10:00-07,101187,65.67
2018-05-05 01:15:00-07,100891,59.67
2018-05-05 01:15:00-07,100892,63.3
2018-05-05 01:15:00-07,100893,64.36
2018-05-05 01:15:00-07,100895,46.39
2018-05-05 01:15:00-07,100897,60
2018-05-05 01:15:00-07,100898,59.14
2018-05-05 01:15:00-07,100899,64.72
2018-05-05 01:15:00-07,100900,62
2018-05-05 01:15:00-07,100901,62.17
2018-05-05 01:15:00-07,100902,65.6
2018-05-05 01:15:00-07,100903,56.33
2018-05-05 01:15:00-07,101137,55.1
2018-05-05 01:15:00-07,101138,58.3
2018-05-05 01:15:00-07,101139,62.05
2018-05-05 01:15:00-07,101140,57.9
2018-05-05 01:15:00-07,101141,60.26
2018-05-05 01:15:00-07,101142,64.24
2018-05-05 01:15:00-07,101143,60.79
2018-05-05 01:15:00-07,101144,61.94
2018-05-05 01:15:00-07,101145,65.78
2018-05-05 01:15:00-07,101150,60.2
2018-05-05 01:15:00-07,101151,61.36
2018-05-05 01:15:00-07,101152,65.95
2018-05-05 01:15:00-07,101153,62
2018-05-05 01:15:00-07,101154,61.87
2018-05-05 01:15:00-07,101155,68.35
2018-05-05 01:15:00-07,101156,59.9
2018-05-05 01:15:00-07,101157,62.85
2018-05-05 01:15:00-07,101158,62
2018-05-05 01:15:00-07,101160,66.14
2018-05-05 01:15:00-07,101161,65.67
2018-05-05 01:15:00-07,101162,57.5
2018-05-05 01:15:00-07,101163,58.75
2018-05-05 01:15:00-07,101164,61
2018-05-05 01:15:00-07,101165,60.38
2018-05-05 01:15:00-07,101166,63.45
2018-05-05 01:15:00-07,101167,65.2
2018-05-05 01:15:00-07,101168,65.5
2018-05-05 01:15:00-07,101169,62.94
2018-05-05 01:15:00-07,101170,72.8
2018-05-05 01:15:00-07,101171,61.92
2018-05-05 01:15:00-07,101172,62.1
2018-05-05 01:15:00-07,101173,71.67
2018-05-05 01:15:00-07,101174,62.75
2018-05-05 01:15:00-07,101175,63.21
2018-05-05 01:15:00-07,101176,66.67
2018-05-05 01:15:00-07,101177,71
2018-05-05 01:15:00-07,101178,65.7
2018-05-05 01:15:00-07,101179,
2018-05-05 01:15:00-07,101180,65
2018-05-05 01:15:00-07,101181,61.5
2018-05-05 01:15:00-07,101182,
2018-05-05 01:15:00-07,101183,61.5
2018-05-05 01:15:00-07,101184,64.75
2018-05-05 01:15:00-07,101185,72
2018-05-05 01:15:00-07,101186,65.5
2018-05-05 01:15:00-07,101187,63.5
2018-05-05 01:20:00-07,100891,57
2018-05-05 01:20:00-07,100892,62.26
2018-05-05 01:20:00-07,100893,59.67
2018-05-05 01:20:00-07,100895,40.88
2018-05-05 01:20:00-07,100897,47.53
2018-05-05 01:20:00-07,100898,61.04
2018-05-05 01:20:00-07,100899,61.89
2018-05-05 01:20:00-07,100900,61.64
2018-05-05 01:20:00-07,100901,61.28
2018-05-05 01:20:00-07,100902,61.71
2018-05-05 01:20:00-07,100903,55.71
2018-05-05 01:20:00-07,101137,58.75
2018-05-05 01:20:00-07,101138,56.59
2018-05-05 01:20:00-07,101139,62.65
2018-05-05 01:20:00-07,101140,59.43
2018-05-05 01:20:00-07,101141,59.24
2018-05-05 01:20:00-07,101142,62.88
2018-05-05 01:20:00-07,101143,59.93
2018-05-05 01:20:00-07,101144,59.89
2018-05-05 01:20:00-07,101145,58.43
2018-05-05 01:20:00-07,101150,59.44
2018-05-05 01:20:00-07,101151,62.28
2018-05-05 01:20:00-07,101152,63.9
2018-05-05 01:20:00-07,101153,65
2018-05-05 01:20:00-07,101154,63.5
2018-05-05 01:20:00-07,101155,64.25
2018-05-05 01:20:00-07,101156,63.42
2018-05-05 01:20:00-07,101157,60.96
2018-05-05 01:20:00-07,101158,60.4
2018-05-05 01:20:00-07,101160,61.63
2018-05-05 01:20:00-07,101161,70.4
2018-05-05 01:20:00-07,101162,50.5
2018-05-05 01:20:00-07,101163,57.14
2018-05-05 01:20:00-07,101164,65
2018-05-05 01:20:00-07,101165,61.1
2018-05-05 01:20:00-07,101166,61.87
2018-05-05 01:20:00-07,101167,60
2018-05-05 01:20:00-07,101168,65.11
2018-05-05 01:20:00-07,101169,65.63
2018-05-05 01:20:00-07,101170,69.33
2018-05-05 01:20:00-07,101171,64.67
2018-05-05 01:20:00-07,101172,63.38
2018-05-05 01:20:00-07,101173,65
2018-05-05 01:20:00-07,101174,66.83
2018-05-05 01:20:00-07,101175,70.09
2018-05-05 01:20:00-07,101176,74
2018-05-05 01:20:00-07,101177,71.8
2018-05-05 01:20:00-07,101178,74.5
2018-05-05 01:20:00-07,101179,68.75
2018-05-05 01:20:00-07,101180,68.86
2018-05-05 01:20:00-07,101181,75.5
2018-05-05 01:20:00-07,101182,74.5
2018-05-05 01:20:00-07,101183,71.25
2018-05-05 01:20:00-07,101184,67
2018-05-05 01:20:00-07,101185,74.5
2018-05-05 01:20:00-07,101186,61.67
2018-05-05 01:20:00-07,101187,69.33
2018-05-05 01:25:00-07,100891,55.76
2018-05-05 01:25:00-07,100892,61.74
2018-05-05 01:25:00-07,100893,63.73
2018-05-05 01:25:00-07,100895,46.44
2018-05-05 01:25:00-07,100897,52.56
2018-05-05 01:25:00-07,100898,58.37
2018-05-05 01:25:00-07,100899,62.18
2018-05-05 01:25:00-07,100900,62.83
2018-05-05 01:25:00-07,100901,63.76
2018-05-05 01:25:00-07,100902,65.42
2018-05-05 01:25:00-07,100903,54.05
2018-05-05 01:25:00-07,101137,54.71
2018-05-05 01:25:00-07,101138,57.03
2018-05-05 01:25:00-07,101139,59
2018-05-05 01:25:00-07,101140,56.19
2018-05-05 01:25:00-07,101141,58.38
2018-05-05 01:25:00-07,101142,63.38
2018-05-05 01:25:00-07,101143,58.03
2018-05-05 01:25:00-07,101144,58.71
2018-05-05 01:25:00-07,101145,63
2018-05-05 01:25:00-07,101150,62.6
2018-05-05 01:25:00-07,101151,62.35
2018-05-05 01:25:00-07,101152,69.05
2018-05-05 01:25:00-07,101153,63.67
2018-05-05 01:25:00-07,101154,63.71
2018-05-05 01:25:00-07,101155,67.44
2018-05-05 01:25:00-07,101156,59.13
2018-05-05 01:25:00-07,101157,63.48
2018-05-05 01:25:00-07,101158,65.67
2018-05-05 01:25:00-07,101160,70.25
2018-05-05 01:25:00-07,101161,73.5
2018-05-05 01:25:00-07,101162,
2018-05-05 01:25:00-07,101163,63.33
2018-05-05 01:25:00-07,101164,70
2018-05-05 01:25:00-07,101165,63.5
2018-05-05 01:25:00-07,101166,65.29
2018-05-05 01:25:00-07,101167,76.71
2018-05-05 01:25:00-07,101168,64.7
2018-05-05 01:25:00-07,101169,68.38
2018-05-05 01:25:00-07,101170,84
2018-05-05 01:25:00-07,101171,58.64
2018-05-05 01:25:00-07,101172,62
2018-05-05 01:25:00-07,101173,67.6
2018-05-05 01:25:00-07,101174,63.5
2018-05-05 01:25:00-07,101175,65.5
2018-05-05 01:25:00-07,101176,70
2018-05-05 01:25:00-07,101177,55.5
2018-05-05 01:25:00-07,101178,70
2018-05-05 01:25:00-07,101179,
2018-05-05 01:25:00-07,101180,62.6
2018-05-05 01:25:00-07,101181,62.29
2018-05-05 01:25:00-07,101182,
2018-05-05 01:25:00-07,101183,
2018-05-05 01:25:00-07,101184,63.83
2018-05-05 01:25:00-07,101185,
2018-05-05 01:25:00-07,101186,61.33
2018-05-05 01:25:00-07,101187,
2018-05-05 01:30:00-07,100891,58.8
2018-05-05 01:30:00-07,100892,67.14
2018-05-05 01:30:00-07,100893,67.36
2018-05-05 01:30:00-07,100895,49.55
2018-05-05 01:30:00-07,100897,31.3
2018-05-05 01:30:00-07,100898,58.53
2018-05-05 01:30:00-07,100899,64.33
2018-05-05 01:30:00-07,100900,65.3
2018-05-05 01:30:00-07,100901,62.87
2018-05-05 01:30:00-07,100902,70.42
2018-05-05 01:30:00-07,100903,50
2018-05-05 01:30:00-07,101137,59.6
2018-05-05 01:30:00-07,101138,59.95
2018-05-05 01:30:00-07,101139,61.74
2018-05-05 01:30:00-07,101140,61.15
2018-05-05 01:30:00-07,101141,62.06
2018-05-05 01:30:00-07,101142,67.96
2018-05-05 01:30:00-07,101143,63.85
2018-05-05 01:30:00-07,101144,62.86
2018-05-05 01:30:00-07,101145,66.67
2018-05-05 01:30:00-07,101150,62.33
2018-05-05 01:30:00-07,101151,64.95
2018-05-05 01:30:00-07,101152,69.44
2018-05-05 01:30:00-07,101153,64.56
2018-05-05 01:30:00-07,101154,63.28
2018-05-05 01:30:00-07,101155,67.83
2018-05-05 01:30:00-07,101156,61.25
2018-05-05 01:30:00-07,101157,62
2018-05-05 01:30:00-07,101158,67.4
2018-05-05 01:30:00-07,101160,65.59
2018-05-05 01:30:00-07,101161,69
2018-05-05 01:30:00-07,101162,53.4
2018-05-05 01:30:00-07,101163,58.22
2018-05-05 01:30:00-07,101164,63
2018-05-05 01:30:00-07,101165,60.4
2018-05-05 01:30:00-07,101166,64.06
2018-05-05 01:30:00-07,101167,68.5
2018-05-05 01:30:00-07,101168,66.08
2018-05-05 01:30:00-07,101169,63.73
2018-05-05 01:30:00-07,101170,73.2
2018-05-05 01:30:00-07,101171,62.15
2018-05-05 01:30:00-07,101172,64.33
2018-05-05 01:30:00-07,101173,69.67
2018-05-05 01:30:00-07,101174,59.57
2018-05-05 01:30:00-07,101175,66.11
2018-05-05 01:30:00-07,101176,68
2018-05-05 01:30:00-07,101177,59.22
2018-05-05 01:30:00-07,101178,75
2018-05-05 01:30:00-07,101179,70
2018-05-05 01:30:00-07,101180,60.92
2018-05-05 01:30:00-07,101181,66.25
2018-05-05 01:30:00-07,101182,67.5
2018-05-05 01:30:00-07,101183,65.5
2018-05-05 01:30:00-07,101184,68.8
2018-05-05 01:30:00-07,101185,
2018-05-05 01:30:00-07,101186,60
2018-05-05 01:30:00-07,101187,64.67
2018-05-05 01:35:00-07,100891,59.56
2018-05-05 01:35:00-07,100892,66.55
2018-05-05 01:35:00-07,100893,62.82
2018-05-05 01:35:00-07,100895,48.86
2018-05-05 01:35:00-07,100897,47.46
2018-05-05 01:35:00-07,100898,62.36
2018-05-05 01:35:00-07,100899,67.33
2018-05-05 01:35:00-07,100901,62.07
2018-05-05 01:35:00-07,100902,
2018-05-05 01:35:00-07,100903,52
2018-05-05 01:35:00-07,101137,54.18
2018-05-05 01:35:00-07,101138,58.41
2018-05-05 01:35:00-07,101139,61.97
2018-05-05 01:35:00-07,101140,57.23
2018-05-05 01:35:00-07,101141,60.94
2018-05-05 01:35:00-07,101142,65.13
2018-05-05 01:35:00-07,101143,61.67
2018-05-05 01:35:00-07,101144,60.96
2018-05-05 01:35:00-07,101145,66.33
2018-05-05 01:35:00-07,101150,61.16
2018-05-05 01:35:00-07,101151,62.88
2018-05-05 01:35:00-07,101152,73.25
2018-05-05 01:35:00-07,101153,65
2018-05-05 01:35:00-07,101154,63.22
2018-05-05 01:35:00-07,101155,68
2018-05-05 01:35:00-07,101156,59.57
2018-05-05 01:35:00-07,101157,61.23
2018-05-05 01:35:00-07,101158,62
2018-05-05 01:35:00-07,101160,67.43
2018-05-05 01:35:00-07,101161,65.5
2018-05-05 01:35:00-07,101162,
2018-05-05 01:35:00-07,101163,56.67
2018-05-05 01:35:00-07,101164,61
2018-05-05 01:35:00-07,101165,55.67
2018-05-05 01:35:00-07,101166,61
2018-05-05 01:35:00-07,101167,57.5
2018-05-05 01:35:00-07,101168,58.86
2018-05-05 01:35:00-07,101169,65.13
2018-05-05 01:35:00-07,101170,72
2018-05-05 01:35:00-07,101171,59.3
2018-05-05 01:35:00-07,101172,62.92
2018-05-05 01:35:00-07,101173,69
2018-05-05 01:35:00-07,101174,62.71
2018-05-05 01:35:00-07,101175,64.8
2018-05-05 01:35:00-07,101176,70.6
2018-05-05 01:35:00-07,101177,63.43
2018-05-05 01:35:00-07,101178,64.92
2018-05-05 01:35:00-07,101179,88.4
2018-05-05 01:35:00-07,101180,62.3
2018-05-05 01:35:00-07,101181,66.77
2018-05-05 01:35:00-07,101182,70.5
2018-05-05 01:35:00-07,101183,65.29
2018-05-05 01:35:00-07,101184,67.8
2018-05-05 01:35:00-07,101185,74
2018-05-05 01:35:00-07,101186,60.57
2018-05-05 01:35:00-07,101187,65
2018-05-05 01:40:00-07,100891,53.5
2018-05-05 01:40:00-07,100892,62.29
2018-05-05 01:40:00-07,100893,55.2
2018-05-05 01:40:00-07,100895,52.85
2018-05-05 01:40:00-07,100897,44.67
2018-05-05 01:40:00-07,100898,59.8
2018-05-05 01:40:00-07,100899,60
2018-05-05 01:40:00-07,100901,61.6
2018-05-05 01:40:00-07,100903,54
2018-05-05 01:40:00-07,101137,52.67
2018-05-05 01:40:00-07,101138,59.65
2018-05-05 01:40:00-07,101139,60
2018-05-05 01:40:00-07,101140,58.5
2018-05-05 01:40:00-07,101141,62.06
2018-05-05 01:40:00-07,101142,67.75
2018-05-05 01:40:00-07,101143,57.19
2018-05-05 01:40:00-07,101144,61.6
2018-05-05 01:40:00-07,101145,62.6
2018-05-05 01:40:00-07,101150,56.94
2018-05-05 01:40:00-07,101151,60.91
2018-05-05 01:40:00-07,101152,63.71
2018-05-05 01:40:00-07,101153,60.1
2018-05-05 01:40:00-07,101154,63.38
2018-05-05 01:40:00-07,101155,65.38
2018-05-05 01:40:00-07,101156,59.29
2018-05-05 01:40:00-07,101157,60.44
2018-05-05 01:40:00-07,101158,67.63
2018-05-05 01:40:00-07,101160,62.5
2018-05-05 01:40:00-07,101161,72.33
2018-05-05 01:40:00-07,101162,51.5
2018-05-05 01:40:00-07,101163,59
2018-05-05 01:40:00-07,101164,63
2018-05-05 01:40:00-07,101165,59
2018-05-05 01:40:00-07,101166,64.13
2018-05-05 01:40:00-07,101167,68.5
2018-05-05 01:40:00-07,101168,63.78
2018-05-05 01:40:00-07,101169,67.3
2018-05-05 01:40:00-07,101170,74.75
2018-05-05 01:40:00-07,101171,58.3
2018-05-05 01:40:00-07,101172,66.22
2018-05-05 01:40:00-07,101173,69.6
2018-05-05 01:40:00-07,101174,64.91
2018-05-05 01:40:00-07,101175,64.83
2018-05-05 01:40:00-07,101176,75
2018-05-05 01:40:00-07,101177,66.33
2018-05-05 01:40:00-07,101178,64.4
2018-05-05 01:40:00-07,101179,
2018-05-05 01:40:00-07,101180,62.67
2018-05-05 01:40:00-07,101181,62.8
2018-05-05 01:40:00-07,101182,
2018-05-05 01:40:00-07,101183,61
2018-05-05 01:40:00-07,101184,64.4
2018-05-05 01:40:00-07,101185,
2018-05-05 01:40:00-07,101186,59
2018-05-05 01:40:00-07,101187,
2018-05-05 01:45:00-07,100891,58.17
2018-05-05 01:45:00-07,100892,72.08
2018-05-05 01:45:00-07,100893,61
2018-05-05 01:45:00-07,100895,50.58
2018-05-05 01:45:00-07,100897,53.17
2018-05-05 01:45:00-07,100898,62.63
2018-05-05 01:45:00-07,100899,65.8
2018-05-05 01:45:00-07,100900,65
2018-05-05 01:45:00-07,100901,63.92
2018-05-05 01:45:00-07,100903,54.33
2018-05-05 01:45:00-07,101137,56.8
2018-05-05 01:45:00-07,101138,58.13
2018-05-05 01:45:00-07,101139,61.63
2018-05-05 01:45:00-07,101140,58.57
2018-05-05 01:45:00-07,101141,60.33
2018-05-05 01:45:00-07,101142,64.45
2018-05-05 01:45:00-07,101143,61.1
2018-05-05 01:45:00-07,101144,65.6
2018-05-05 01:45:00-07,101145,62.33
2018-05-05 01:45:00-07,101150,65.25
2018-05-05 01:45:00-07,101151,65.91
2018-05-05 01:45:00-07,101152,72.29
2018-05-05 01:45:00-07,101153,61.8
2018-05-05 01:45:00-07,101154,62.56
2018-05-05 01:45:00-07,101155,70.8
2018-05-05 01:45:00-07,101156,60.75
2018-05-05 01:45:00-07,101157,61.5
2018-05-05 01:45:00-07,101158,69
2018-05-05 01:45:00-07,101160,60
2018-05-05 01:45:00-07,101161,66
2018-05-05 01:45:00-07,101162,51
2018-05-05 01:45:00-07,101163,63.5
2018-05-05 01:45:00-07,101164,65
2018-05-05 01:45:00-07,101165,66.33
2018-05-05 01:45:00-07,101166,64.63
2018-05-05 01:45:00-07,101167,75.67
2018-05-05 01:45:00-07,101168,63.67
2018-05-05 01:45:00-07,101169,62.8
2018-05-05 01:45:00-07,101170,78
2018-05-05 01:45:00-07,101171,60.33
2018-05-05 01:45:00-07,101172,58.6
2018-05-05 01:45:00-07,101173,68
2018-05-05 01:45:00-07,101174,66
2018-05-05 01:45:00-07,101175,64.17
2018-05-05 01:45:00-07,101176,72
2018-05-05 01:45:00-07,101177,59
2018-05-05 01:45:00-07,101178,63.5
2018-05-05 01:45:00-07,101179,71
2018-05-05 01:45:00-07,101180,63
2018-05-05 01:45:00-07,101181,61.4
2018-05-05 01:45:00-07,101182,74
2018-05-05 01:45:00-07,101183,
2018-05-05 01:45:00-07,101184,67
2018-05-05 01:45:00-07,101185,73
2018-05-05 01:45:00-07,101186,
2018-05-05 01:45:00-07,101187,68
2018-05-05 01:50:00-07,100891,59
2018-05-05 01:50:00-07,100892,64.8
2018-05-05 01:50:00-07,100893,52
2018-05-05 01:50:00-07,100895,48
2018-05-05 01:50:00-07,100897,60.27
2018-05-05 01:50:00-07,100898,60.92
